userId,min_above_below,n_total
10254,39,80
10255,14,28
10256,302,665
10257,52,131
10258,14,34
10259,43,90
10260,75,171
10261,14,30
10262,36,103
10263,33,109
10264,11,29
10265,203,444
10266,7,21
10267,13,27
10268,13,33
10269,9,23
10270,17,39
10271,70,167
10272,9,25
10273,18,45
10274,10,22
10275,10,23
10276,99,220
10277,38,95
10278,59,175
10279,14,38
10280,945,2368
10281,14,34
10282,15,42
10283,13,28
10284,14,29
10285,22,44
10286,10,20
10287,44,106
10288,8,21
10289,11,30
10290,26,62
10291,29,61
10292,38,100
10293,81,192
10294,35,91
10295,19,39
10296,12,37
10297,183,529
10298,51,135
10299,24,59
10300,17,52
10301,65,155
10302,15,46
10303,14,29
10304,12,35
10305,168,482
10306,11,23
10307,41,101
10308,42,103
10309,20,55
10310,10,24
10311,20,43
10312,88,236
10313,41,85
10314,25,54
10315,13,38
10316,47,106
10317,11,27
10318,15,34
10319,22,55
10320,64,131
10321,24,53
10322,63,144
10323,32,81
10324,10,42
10325,52,126
10326,14,51
10327,12,28
10328,125,301
10329,11,42
10330,52,121
10331,7,22
10332,5,21
10333,17,39
10334,53,107
10335,16,44
10336,17,39
10337,13,29
10338,30,69
10339,41,94
10340,25,54
10341,68,152
10342,115,252
10343,8,22
10344,79,194
10345,45,124
10346,127,293
10347,12,34
10348,49,104
10349,40,84
10350,75,186
10351,52,127
10352,8,23
10353,17,43
10354,61,215
10355,37,86
10356,16,37
10357,88,236
10358,17,41
10359,6,32
10360,13,41
10361,58,147
10362,57,217
10363,35,74
10364,110,262
10365,17,39
10366,27,69
10367,11,42
10368,22,53
10369,19,50
10370,46,127
10371,9,23
10372,12,26
10373,69,148
10374,73,179
10375,13,29
10376,170,416
10377,38,97
10378,10,22
10379,85,170
10380,16,53
10381,32,81
10382,19,85
10383,47,108
10384,11,33
10385,154,442
10386,11,25
10387,7,28
10388,45,91
10389,130,277
10390,36,82
10391,154,344
10392,10,21
10393,20,41
10394,38,97
10395,26,68
10396,18,63
10397,9,26
10398,66,151
10399,13,33
10400,10,32
10401,19,45
10402,29,61
10403,189,413
10404,10,26
10405,14,35
10406,14,75
10407,58,133
10408,5,20
10409,20,45
10410,348,808
10411,19,50
10412,12,34
10413,47,96
10414,161,440
10415,20,44
10416,165,418
10417,48,98
10418,101,266
10419,12,38
10420,13,33
10421,401,829
10422,10,22
10423,54,157
10424,81,163
10425,19,74
10426,133,364
10427,10,44
10428,43,99
10429,9,20
10430,38,95
10431,132,276
10432,455,926
10433,38,91
10434,11,24
10435,8,32
10436,12,28
10437,53,111
10438,34,73
10439,460,1048
10440,17,50
10441,36,73
10442,90,184
10443,8,23
10444,367,950
10445,9,21
10446,24,55
10447,33,116
10448,187,427
10449,23,47
10450,6,21
10451,35,72
10452,18,49
10453,189,404
10454,385,806
10455,1051,2180
10456,21,51
10457,120,357
10458,26,61
10459,22,50
10460,78,206
10461,9,45
10462,4,20
10463,52,105
10464,31,104
10465,41,88
10466,26,63
10467,13,41
10468,12,44
10469,33,109
10470,199,456
10471,31,80
10472,20,41
10473,30,67
10474,13,26
10475,10,33
10476,13,26
10477,77,202
10478,24,57
10479,107,216
10480,160,340
10481,11,23
10482,7,82
10483,0,23
10484,73,154
10485,30,81
10486,334,689
10487,101,241
10488,9,20
10489,11,30
10490,1,21
10491,161,437
10492,60,131
10493,25,57
10494,11,48
10495,44,126
10496,12,29
10497,11,24
10498,22,54
10499,113,271
10500,253,648
10501,10,42
10502,26,113
10503,8,21
10504,10,32
10505,14,33
10506,58,164
10507,209,449
10508,8,28
10509,27,66
10510,58,215
10511,12,34
10512,9,26
10513,23,73
10514,50,107
10515,109,369
10516,79,226
10517,15,40
10518,98,217
10519,9,21
10520,12,31
10521,12,33
10522,10,51
10523,7,23
10524,26,71
10525,31,95
10526,19,68
10527,20,61
10528,14,44
10529,13,40
10530,23,81
10531,498,1012
10532,9,20
10533,128,313
10534,68,153
10535,17,34
10536,24,50
10537,78,178
10538,180,462
10539,200,496
10540,10,20
10541,124,448
10542,22,61
10543,29,93
10544,63,129
10545,29,60
10546,53,116
10547,0,24
10548,42,152
10549,25,56
10550,14,42
10551,15,31
10552,9,36
10553,9,20
10554,78,189
10555,16,36
10556,292,838
10557,133,271
10558,21,54
10559,39,87
10560,14,40
10561,29,76
10562,79,185
10563,215,462
10564,13,35
10565,465,1113
10566,50,115
10567,547,1256
10568,15,46
10569,13,27
10570,8,24
10571,10,26
10572,38,82
10573,19,56
10574,35,82
10575,10,41
10576,44,110
10577,100,399
10578,230,463
10579,37,83
10580,26,83
10581,59,127
10582,53,123
10583,13,27
10584,233,481
10585,20,59
10586,94,262
10587,35,85
10588,32,66
10589,16,33
10590,56,118
10591,115,233
10592,59,128
10593,12,30
10594,80,302
10595,9,22
10596,50,109
10597,18,45
10598,20,46
10599,22,46
10600,34,73
10601,28,58
10602,21,47
10603,19,67
10604,41,94
10605,24,74
10606,11,28
10607,10,37
10608,44,145
10609,10,20
10610,8,26
10611,88,276
10612,57,147
10613,258,645
10614,64,138
10615,122,312
10616,26,67
10617,18,39
10618,20,46
10619,106,213
10620,50,158
10621,10,20
10622,108,241
10623,33,70
10624,23,57
10625,40,95
10626,12,25
10627,10,21
10628,8,31
10629,13,30
10630,24,62
10631,446,1001
10632,270,749
10633,66,151
10634,18,60
10635,220,726
10636,67,153
10637,3,26
10638,15,31
10639,101,253
10640,141,290
10641,11,25
10642,10,26
10643,9,24
10644,13,45
10645,147,413
10646,84,188
10647,83,252
10648,69,158
10649,14,47
10650,37,75
10651,265,662
10652,33,75
10653,22,48
10654,72,205
10655,10,31
10656,12,31
10657,311,654
10658,364,736
10659,92,301
10660,27,61
10661,40,97
10662,11,29
10663,33,88
10664,16,55
10665,13,42
10666,29,80
10667,23,47
10668,22,49
10669,9,26
10670,19,50
10671,71,163
10672,20,68
10673,5,25
10674,14,29
10675,15,31
10676,13,42
10677,26,60
10678,6,22
10679,45,140
10680,21,44
10681,111,282
10682,23,71
10683,56,155
10684,14,38
10685,18,49
10686,20,46
10687,65,162
10688,11,23
10689,51,110
10690,3,23
10691,9,22
10692,184,507
10693,10,28
10694,19,65
10695,22,66
10696,257,563
10697,18,39
10698,19,41
10699,18,80
10700,8,20
10701,65,140
10702,11,30
10703,13,43
10704,24,57
10705,10,31
10706,14,61
10707,8,42
10708,5,20
10709,8,34
10710,117,310
10711,99,201
10712,167,394
10713,282,744
10714,10,20
10715,101,338
10716,17,36
10717,155,352
10718,237,574
10719,24,55
10720,15,33
10721,20,49
10722,454,1019
10723,228,583
10724,31,64
10725,11,30
10726,11,28
10727,16,53
10728,202,440
10729,20,56
10730,9,24
10731,10,34
10732,12,25
10733,12,25
10734,15,35
10735,70,166
10736,350,780
10737,82,188
10738,101,238
10739,19,65
10740,47,110
10741,9,25
10742,37,86
10743,85,260
10744,18,40
10745,39,79
10746,26,66
10747,34,73
10748,31,72
10749,59,200
10750,10,27
10751,13,30
10752,57,123
10753,12,33
10754,13,33
10755,43,88
10756,176,380
10757,47,108
10758,10,20
10759,17,35
10760,33,112
10761,13,29
10762,30,81
10763,325,864
10764,175,411
10765,105,215
10766,50,163
10767,50,156
10768,58,162
10769,13,42
10770,101,234
10771,82,177
10772,6,25
10773,7,20
10774,70,151
10775,678,1493
10776,58,196
10777,24,73
10778,21,51
10779,17,39
10780,73,172
10781,81,187
10782,25,70
10783,61,162
10784,11,22
10785,19,43
10786,167,434
10787,10,21
10788,0,31
10789,54,142
10790,14,31
10791,14,33
10792,74,199
10793,10,37
10794,65,134
10795,17,36
10796,11,23
10797,9,26
10798,347,759
10799,37,89
10800,21,46
10801,17,34
10802,32,108
10803,86,218
10804,37,87
10805,45,122
10806,11,26
10807,127,274
10808,14,36
10809,15,40
10810,1064,2764
10811,0,57
10812,80,163
10813,19,38
10814,11,24
10815,24,83
10816,12,28
10817,17,37
10818,156,345
10819,10,20
10820,16,37
10821,21,51
10822,298,676
10823,14,48
10824,10,31
10825,23,67
10826,58,116
10827,27,58
10828,19,53
10829,15,35
10830,83,194
10831,25,103
10832,43,115
10833,61,124
10834,24,72
10835,8,22
10836,65,219
10837,155,314
10838,132,338
10839,18,59
10840,46,105
10841,63,154
10842,39,91
10843,13,33
10844,1394,2938
10845,6,21
10846,12,29
10847,927,2159
10848,10,38
10849,345,753
10850,11,25
10851,27,76
10852,13,30
10853,111,354
10854,21,45
10855,14,40
10856,95,209
10857,8,31
10858,14,40
10859,125,327
10860,18,76
10861,11,23
10862,39,145
10863,12,30
10864,57,114
10865,9,26
10866,19,51
10867,15,39
10868,16,32
10869,10,22
10870,29,100
10871,123,368
10872,28,144
10873,7,21
10874,46,125
10875,15,36
10876,26,66
10877,43,147
10878,25,54
10879,236,556
10880,225,798
10881,10,21
10882,21,45
10883,227,557
10884,57,119
10885,21,49
10886,131,311
10887,251,535
10888,19,64
10889,61,128
10890,69,145
10891,134,314
10892,52,125
10893,397,844
10894,161,511
10895,252,554
10896,24,50
10897,35,72
10898,9,35
10899,54,189
10900,7,33
10901,24,53
10902,121,331
10903,340,731
10904,327,782
10905,61,132
10906,10,24
10907,161,349
10908,180,361
10909,14,35
10910,32,64
10911,32,76
10912,71,173
10913,11,24
10914,125,275
10915,28,74
10916,104,210
10917,112,267
10918,28,59
10919,7,61
10920,267,728
10921,14,40
10922,68,199
10923,11,26
10924,59,129
10925,19,43
10926,16,32
10927,57,122
10928,157,355
10929,7,25
10930,9,30
10931,8,21
10932,57,120
10933,16,33
10934,290,859
10935,9,29
10936,66,170
10937,6,21
10938,33,73
10939,8,31
10940,16,35
10941,156,493
10942,18,39
10943,18,52
10944,46,140
10945,12,44
10946,32,87
10947,148,305
10948,28,68
10949,20,59
10950,79,217
10951,86,184
10952,43,151
10953,9,22
10954,39,98
10955,8,20
10956,22,48
10957,34,100
10958,59,158
10959,23,53
10960,28,61
10961,67,174
10962,94,215
10963,107,253
10964,18,60
10965,14,43
10966,66,174
10967,344,691
10968,27,71
10969,153,342
10970,12,30
10971,21,56
10972,137,282
10973,111,298
10974,24,73
10975,22,53
10976,123,257
10977,14,50
10978,69,206
10979,19,48
10980,116,266
10981,25,82
10982,11,25
10983,99,200
10984,19,41
10985,40,191
10986,140,374
10987,12,30
10988,11,26
10989,20,41
10990,431,1039
10991,164,432
10992,15,37
10993,76,226
10994,9,24
10995,205,413
10996,264,584
10997,122,276
10998,16,58
10999,15,30
11000,40,94
11001,29,105
11002,155,332
11003,28,71
11004,58,153
11005,12,25
11006,33,89
11007,55,136
11008,154,337
11009,36,88
11010,56,113
11011,25,60
11012,6,21
11013,26,62
11014,12,24
11015,10,21
11016,9,20
11017,103,211
11018,224,618
11019,13,27
11020,187,438
11021,13,41
11022,32,100
11023,22,56
11024,146,302
11025,9,21
11026,68,200
11027,10,20
11028,14,30
11029,70,165
11030,63,129
11031,43,121
11032,16,34
11033,42,85
11034,124,327
11035,20,55
11036,46,148
11037,503,1373
11038,24,94
11039,19,38
11040,19,45
11041,127,329
11042,122,355
11043,67,168
11044,15,38
11045,10,22
11046,72,235
11047,30,83
11048,49,100
11049,21,54
11050,11,24
11051,25,55
11052,32,117
11053,33,82
11054,16,63
11055,163,447
11056,66,165
11057,47,120
11058,105,251
11059,44,111
11060,35,88
11061,173,461
11062,17,76
11063,30,60
11064,85,177
11065,120,357
11066,22,51
11067,52,105
11068,11,27
11069,40,96
11070,186,467
11071,42,98
11072,29,59
11073,119,362
11074,16,50
11075,20,54
11076,6,25
11077,16,44
11078,144,364
11079,77,241
11080,14,40
11081,10,22
11082,8,31
11083,24,68
11084,13,30
11085,10,26
11086,51,140
11087,61,183
11088,51,119
11089,549,1197
11090,18,45
11091,39,80
11092,18,40
11093,7,22
11094,50,114
11095,20,44
11096,72,169
11097,62,176
11098,716,1627
11099,79,189
11100,732,1623
11101,13,30
11102,12,25
11103,30,83
11104,26,69
11105,77,168
11106,12,32
11107,60,122
11108,17,51
11109,37,95
11110,28,67
11111,15,36
11112,19,53
11113,19,40
11114,10,22
11115,18,42
11116,24,73
11117,8,23
11118,164,558
11119,53,118
11120,10,25
11121,20,44
11122,50,107
11123,15,35
11124,15,35
11125,11,33
11126,254,516
11127,39,102
11128,9,21
11129,15,40
11130,9,20
11131,61,154
11132,21,55
11133,35,100
11134,371,992
11135,16,33
11136,30,63
11137,39,80
11138,30,117
11139,5,26
11140,37,87
11141,87,225
11142,13,48
11143,8,23
11144,17,47
11145,128,544
11146,8,27
11147,45,94
11148,84,174
11149,30,68
11150,10,25
11151,190,403
11152,0,29
11153,9,20
11154,23,88
11155,12,32
11156,11,28
11157,39,106
11158,14,29
11159,192,430
11160,14,51
11161,33,92
11162,28,64
11163,10,26
11164,4,27
11165,51,125
11166,126,298
11167,10,22
11168,198,469
11169,11,27
11170,8,21
11171,8,21
11172,23,56
11173,7,22
11174,34,70
11175,19,39
11176,7,20
11177,63,151
11178,36,87
11179,78,177
11180,13,29
11181,22,69
11182,50,161
11183,17,53
11184,166,385
11185,14,42
11186,15,38
11187,141,370
11188,10,21
11189,14,41
11190,194,728
11191,817,1756
11192,4,27
11193,107,215
11194,11,50
11195,21,45
11196,98,261
11197,34,69
11198,27,56
11199,14,30
11200,7,20
11201,18,62
11202,53,218
11203,85,178
11204,42,85
11205,57,121
11206,27,111
11207,11,31
11208,20,44
11209,104,303
11210,59,131
11211,183,433
11212,353,878
11213,110,287
11214,284,708
11215,118,320
11216,103,235
11217,51,150
11218,11,39
11219,41,84
11220,19,57
11221,6,24
11222,21,55
11223,45,163
11224,14,45
11225,25,58
11226,26,68
11227,267,549
11228,353,860
11229,15,34
11230,32,72
11231,26,63
11232,26,60
11233,32,77
11234,34,136
11235,24,50
11236,18,42
11237,17,35
11238,186,380
11239,41,107
11240,19,44
11241,49,100
11242,28,59
11243,19,41
11244,15,36
11245,27,67
11246,61,162
11247,41,92
11248,9,20
11249,123,253
11250,116,241
11251,14,32
11252,38,107
11253,21,43
11254,64,137
11255,9,24
11256,47,111
11257,9,21
11258,11,34
11259,10,24
11260,36,75
11261,21,58
11262,10,21
11263,55,171
11264,24,51
11265,11,53
11266,16,47
11267,17,37
11268,58,159
11269,18,39
11270,31,71
11271,102,223
11272,59,187
11273,21,53
11274,32,71
11275,13,45
11276,9,23
11277,48,98
11278,360,1033
11279,19,56
11280,117,244
11281,11,29
11282,26,69
11283,41,109
11284,71,143
11285,10,20
11286,16,33
11287,105,355
11288,15,35
11289,11,27
11290,53,130
11291,15,49
11292,22,57
11293,29,69
11294,10,26
11295,54,143
11296,19,43
11297,68,159
11298,70,142
11299,11,33
11300,56,317
11301,13,29
11302,9,23
11303,41,98
11304,16,35
11305,62,154
11306,736,1692
11307,13,35
11308,64,135
11309,78,161
11310,55,136
11311,35,80
11312,87,195
11313,67,216
11314,27,77
11315,103,303
11316,17,43
11317,10,22
11318,16,58
11319,7,20
11320,32,74
11321,20,46
11322,10,27
11323,10,20
11324,12,30
11325,10,28
11326,8,22
11327,23,68
11328,27,73
11329,79,180
11330,11,27
11331,49,110
11332,15,39
11333,35,111
11334,9,23
11335,1227,2542
11336,20,49
11337,10,22
11338,14,41
11339,39,86
11340,33,84
11341,13,33
11342,7,22
11343,33,75
11344,32,73
11345,65,184
11346,175,388
11347,27,55
11348,50,119
11349,22,54
11350,51,124
11351,6,23
11352,58,128
11353,14,31
11354,11,22
11355,162,371
11356,16,33
11357,20,42
11358,184,430
11359,813,1765
11360,23,51
11361,12,50
11362,100,208
11363,50,148
11364,13,37
11365,12,28
11366,16,35
11367,20,42
11368,21,44
11369,9,22
11370,10,22
11371,40,89
11372,95,203
11373,38,83
11374,13,26
11375,89,243
11376,625,1302
11377,75,168
11378,28,69
11379,206,427
11380,11,24
11381,57,155
11382,20,54
11383,23,62
11384,33,91
11385,72,206
11386,11,27
11387,23,51
11388,150,408
11389,46,115
11390,11,26
11391,8,27
11392,29,89
11393,31,62
11394,8,21
11395,26,83
11396,38,99
11397,34,111
11398,18,45
11399,13,28
11400,8,23
11401,26,68
11402,204,457
11403,38,98
11404,21,45
11405,55,119
11406,111,379
11407,13,30
11408,21,50
11409,33,78
11410,13,32
11411,25,54
11412,46,99
11413,12,43
11414,6,41
11415,37,78
11416,23,48
11417,45,97
11418,14,31
11419,37,84
11420,28,59
11421,15,39
11422,21,54
11423,124,458
11424,396,865
11425,70,144
11426,33,83
11427,119,316
11428,15,32
11429,28,57
11430,159,322
11431,12,34
11432,23,51
11433,21,49
11434,48,154
11435,390,807
11436,25,104
11437,13,26
11438,65,295
11439,93,214
11440,20,73
11441,50,102
11442,173,420
11443,48,166
11444,8,22
11445,210,517
11446,10,25
11447,22,55
11448,10,39
11449,47,100
11450,34,90
11451,10,25
11452,67,176
11453,1532,3280
11454,103,207
11455,147,325
11456,13,36
11457,10,20
11458,15,38
11459,49,160
11460,146,357
11461,17,39
11462,32,90
11463,35,96
11464,8,25
11465,19,51
11466,10,20
11467,40,90
11468,715,1437
11469,30,75
11470,92,251
11471,13,61
11472,47,107
11473,28,70
11474,130,284
11475,26,90
11476,32,81
11477,12,29
11478,246,521
11479,84,174
11480,91,220
11481,109,223
11482,146,338
11483,12,38
11484,191,396
11485,139,285
11486,9,23
11487,80,234
11488,3,25
11489,14,32
11490,147,302
11491,47,111
11492,13,31
11493,21,45
11494,23,63
11495,8,20
11496,29,90
11497,34,96
11498,92,256
11499,22,56
11500,9,23
11501,43,119
11502,23,67
11503,26,84
11504,20,65
11505,108,297
11506,47,134
11507,10,23
11508,19,41
11509,20,44
11510,69,171
11511,1080,2802
11512,29,92
11513,146,372
11514,21,49
11515,33,67
11516,144,339
11517,151,310
11518,11,32
11519,98,253
11520,11,36
11521,17,37
11522,19,55
11523,30,75
11524,9,20
11525,13,29
11526,8,21
11527,20,42
11528,26,57
11529,34,71
11530,48,109
11531,115,235
11532,29,70
11533,139,325
11534,34,76
11535,36,96
11536,23,98
11537,20,47
11538,12,26
11539,23,58
11540,71,166
11541,5,23
11542,23,51
11543,10,33
11544,9,25
11545,22,48
11546,37,114
11547,34,95
11548,214,655
11549,40,82
11550,18,64
11551,507,1146
11552,13,27
11553,33,69
11554,142,341
11555,106,216
11556,8,23
11557,18,36
11558,11,24
11559,7,23
11560,4,48
11561,14,31
11562,9,24
11563,17,38
11564,9,23
11565,7,20
11566,11,33
11567,9,21
11568,73,177
11569,28,88
11570,13,34
11571,34,68
11572,64,144
11573,166,498
11574,60,206
11575,10,35
11576,8,21
11577,16,34
11578,94,227
11579,114,280
11580,32,104
11581,27,65
11582,59,139
11583,30,77
11584,28,78
11585,10,28
11586,32,70
11587,143,299
11588,11,28
11589,0,98
11590,102,295
11591,89,237
11592,26,73
11593,10,22
11594,11,30
11595,19,44
11596,19,54
11597,26,59
11598,25,66
11599,18,54
11600,54,118
11601,63,175
11602,88,221
11603,51,117
11604,15,50
11605,18,37
11606,31,87
11607,21,55
11608,45,99
11609,135,674
11610,8,26
11611,37,75
11612,48,107
11613,32,68
11614,48,100
11615,23,61
11616,45,111
11617,46,101
11618,11,31
11619,7,25
11620,23,52
11621,70,146
11622,49,114
11623,44,118
11624,20,79
11625,58,145
11626,10,26
11627,19,38
11628,42,93
11629,87,211
11630,27,75
11631,37,121
11632,21,50
11633,53,107
11634,42,89
11635,68,170
11636,12,26
11637,10,36
11638,47,131
11639,102,225
11640,53,107
11641,46,97
11642,479,1388
11643,64,183
11644,25,58
11645,27,84
11646,73,273
11647,14,32
11648,56,143
11649,125,253
11650,106,285
11651,24,53
11652,11,23
11653,12,25
11654,11,23
11655,22,45
11656,13,37
11657,28,71
11658,10,24
11659,5,40
11660,13,34
11661,23,49
11662,294,679
11663,21,80
11664,9,21
11665,165,364
11666,27,57
11667,17,95
11668,44,89
11669,13,52
11670,12,28
11671,17,39
11672,17,52
11673,11,28
11674,218,475
11675,9,28
11676,12,34
11677,20,48
11678,107,252
11679,11,22
11680,18,42
11681,22,52
11682,39,146
11683,10,23
11684,75,208
11685,680,1553
11686,31,74
11687,10,31
11688,77,167
11689,14,39
11690,13,50
11691,90,230
11692,25,77
11693,18,73
11694,18,40
11695,50,137
11696,23,80
11697,198,412
11698,68,175
11699,175,482
11700,10,24
11701,19,51
11702,90,187
11703,8,21
11704,9,23
11705,35,86
11706,583,1175
11707,22,53
11708,16,38
11709,10,23
11710,19,38
11711,10,22
11712,23,49
11713,98,229
11714,39,79
11715,12,37
11716,39,103
11717,33,79
11718,10,21
11719,83,167
11720,8,29
11721,22,60
11722,163,328
11723,146,299
11724,305,719
11725,74,187
11726,121,315
11727,291,738
11728,14,35
11729,143,297
11730,16,34
11731,56,188
11732,185,420
11733,68,141
11734,11,27
11735,146,420
11736,48,101
11737,5,20
11738,7,25
11739,58,127
11740,189,563
11741,17,35
11742,11,24
11743,177,379
11744,19,58
11745,978,2739
11746,86,238
11747,6,23
11748,29,61
11749,11,30
11750,11,28
11751,127,317
11752,9,35
11753,131,298
11754,24,52
11755,39,98
11756,42,95
11757,24,83
11758,21,48
11759,47,107
11760,29,60
11761,74,218
11762,122,261
11763,36,105
11764,114,346
11765,99,294
11766,594,1320
11767,13,29
11768,31,83
11769,13,34
11770,210,446
11771,69,173
11772,29,82
11773,14,43
11774,75,157
11775,78,181
11776,49,101
11777,19,39
11778,40,94
11779,12,30
11780,29,60
11781,290,717
11782,10,25
11783,80,193
11784,39,88
11785,73,177
11786,10,22
11787,194,508
11788,43,96
11789,37,76
11790,9,20
11791,19,42
11792,74,249
11793,37,102
11794,11,27
11795,20,82
11796,404,818
11797,21,43
11798,20,85
11799,20,53
11800,12,28
11801,166,505
11802,11,24
11803,47,99
11804,32,105
11805,16,44
11806,9,23
11807,35,97
11808,10,28
11809,32,65
11810,75,156
11811,11,31
11812,23,48
11813,482,1025
11814,43,135
11815,11,22
11816,85,301
11817,17,35
11818,73,190
11819,9,20
11820,28,61
11821,94,205
11822,10,26
11823,24,52
11824,38,90
11825,53,154
11826,21,46
11827,15,40
11828,40,90
11829,17,46
11830,7,22
11831,165,366
11832,8,34
11833,343,729
11834,29,64
11835,22,56
11836,125,343
11837,254,565
11838,10,22
11839,10,21
11840,72,151
11841,41,82
11842,158,543
11843,28,89
11844,13,33
11845,11,29
11846,92,284
11847,79,176
11848,138,302
11849,28,74
11850,17,57
11851,11,49
11852,56,147
11853,38,111
11854,13,37
11855,8,20
11856,131,270
11857,119,264
11858,10,21
11859,150,310
11860,9,21
11861,216,445
11862,531,1069
11863,35,110
11864,433,1011
11865,25,52
11866,179,497
11867,34,89
11868,12,27
11869,11,26
11870,105,234
11871,86,197
11872,9,22
11873,66,180
11874,26,59
11875,9,21
11876,130,296
11877,10,38
11878,11,23
11879,17,38
11880,35,70
11881,3,20
11882,17,36
11883,25,51
11884,11,27
11885,27,74
11886,30,103
11887,59,131
11888,144,338
11889,17,53
11890,6,22
11891,15,33
11892,14,30
11893,25,53
11894,11,23
11895,47,96
11896,55,204
11897,46,131
11898,15,54
11899,323,716
11900,11,23
11901,39,83
11902,35,82
11903,23,61
11904,12,29
11905,37,104
11906,6,21
11907,44,118
11908,14,42
11909,8,29
11910,126,275
11911,106,292
11912,20,72
11913,8,20
11914,79,206
11915,18,43
11916,12,31
11917,27,64
11918,11,25
11919,11,38
11920,157,326
11921,3,20
11922,15,32
11923,104,244
11924,8,21
11925,148,354
11926,74,155
11927,10,21
11928,52,116
11929,28,90
11930,241,706
11931,11,25
11932,37,122
11933,77,200
11934,73,179
11935,145,400
11936,39,104
11937,24,86
11938,10,21
11939,11,26
11940,51,111
11941,9,26
11942,15,38
11943,99,302
11944,100,215
11945,7,22
11946,22,82
11947,39,79
11948,75,153
11949,14,29
11950,228,480
11951,17,40
11952,9,25
11953,9,21
11954,37,79
11955,107,250
11956,14,33
11957,9,25
11958,34,73
11959,49,127
11960,14,30
11961,10,21
11962,51,163
11963,28,64
11964,8,20
11965,49,113
11966,31,67
11967,97,212
11968,12,25
11969,19,68
11970,53,120
11971,28,69
11972,10,21
11973,8,24
11974,121,410
11975,50,158
11976,28,74
11977,24,59
11978,40,101
11979,15,37
11980,22,88
11981,15,33
11982,23,47
11983,8,25
11984,41,110
11985,176,393
11986,23,57
11987,89,225
11988,37,91
11989,10,33
11990,13,43
11991,11,24
11992,38,87
11993,23,77
11994,61,227
11995,249,564
11996,43,90
11997,10,30
11998,13,27
11999,90,262
12000,19,40
12001,27,110
12002,11,32
12003,14,38
12004,19,57
12005,16,33
12006,92,188
12007,21,44
12008,9,23
12009,13,29
12010,8,27
12011,85,173
12012,39,79
12013,68,250
12014,9,22
